timestamp,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2017-09-13 23:59:59.999,1505332800000,3879.81000000,3991.01000000,3845.03000000,3944.69,52.89766200,1505347199999,207257.36944547,310,29.93854900,117494.21030593,0
2017-09-14 03:59:59.999,1505347200000,3944.00000000,3993.00000000,3800.02000000,3806.0,112.91651400,1505361599999,438156.27108047,454,44.56770300,173961.11367705,0
2017-09-14 07:59:59.999,1505361600000,3800.01000000,3890.00000000,3800.00000000,3869.99,110.94663500,1505375999999,425836.36189146,816,51.91166100,199434.31389752,0
2017-09-14 11:59:59.999,1505376000000,3846.58000000,3889.98000000,3418.00000000,3481.02,473.81776300,1505390399999,1733255.43633448,2435,176.95688000,654600.28575879,0
2017-09-14 15:59:59.999,1505390400000,3481.02000000,3666.00000000,3395.00000000,3518.0,423.17729000,1505404799999,1489372.27534429,2146,255.15907400,898900.67534330,0
2017-09-14 19:59:59.999,1505404800000,3522.00000000,3533.97000000,3263.00000000,3370.0,326.16051500,1505419199999,1106714.97380294,1686,132.86548400,453546.64740594,0
2017-09-14 23:59:59.999,1505419200000,3368.73000000,3450.00000000,3165.13000000,3189.02,218.00282600,1505433599999,720926.08615461,1529,99.69317400,331129.40026809,0
2017-09-15 03:59:59.999,1505433600000,3188.01000000,3460.00000000,3152.01000000,3370.0,251.70264800,1505447999999,847379.59733367,1731,119.92117500,404677.17480693,0
2017-09-15 07:59:59.999,1505448000000,3369.99000000,3380.00000000,3031.00000000,3148.0,304.93512600,1505462399999,965684.24154397,1434,101.99236800,324432.42955703,0
2017-09-15 11:59:59.999,1505462400000,3148.00000000,3148.00000000,2817.00000000,2919.0,364.65350500,1505476799999,1079492.71677013,1709,188.23582300,557622.43204406,0
2017-09-15 15:59:59.999,1505476800000,2870.90000000,3856.00000000,2870.90000000,3830.0,682.85976000,1505491199999,2362499.27091550,3101,407.53362500,1405140.37899089,0
2017-09-15 19:59:59.999,1505491200000,3839.94000000,3839.98000000,3483.00000000,3702.66,245.94793000,1505505599999,892142.32001716,1425,100.03615900,363707.01479934,0
2017-09-15 23:59:59.999,1505505600000,3702.30000000,3799.90000000,3658.04000000,3700.0,118.76752300,1505519999999,441569.04011403,1045,48.40309500,180746.23818481,0
2017-09-16 03:59:59.999,1505520000000,3674.01000000,3950.00000000,3658.04000000,3770.0,170.70604100,1505534399999,649331.15746060,1698,97.83620400,372528.56541642,0
2017-09-16 07:59:59.999,1505534400000,3769.94000000,3935.93000000,3753.23000000,3847.9,257.80477800,1505548799999,985971.08398530,1488,117.80815600,451013.59328554,0
2017-09-16 11:59:59.999,1505548800000,3847.92000000,3850.00000000,3470.66000000,3630.06,408.64999300,1505563199999,1492553.71555960,2008,171.66154200,626249.40092848,0
2017-09-16 15:59:59.999,1505563200000,3630.06000000,3800.00000000,3531.01000000,3567.11,210.07850100,1505577599999,766451.69427410,1722,87.83475400,320517.78618056,0
2017-09-16 19:59:59.999,1505577600000,3567.03000000,3714.99000000,3531.05000000,3664.0,172.87763300,1505591999999,626059.51856367,1209,122.23835600,442886.48677809,0
2017-09-16 23:59:59.999,1505592000000,3664.01000000,3715.00000000,3600.60000000,3714.95,77.44700700,1505606399999,284511.07736956,684,27.50883000,101340.20012999,0
2017-09-17 03:59:59.999,1505606400000,3685.23000000,3709.94000000,3580.00000000,3580.0,125.95759900,1505620799999,456179.25320811,955,33.82690200,122953.25761938,0
2017-09-17 07:59:59.999,1505620800000,3568.07000000,3604.79000000,3550.00000000,3559.0,85.89339800,1505635199999,305999.53271408,821,19.98146900,71300.92511414,0
2017-09-17 11:59:59.999,1505635200000,3559.00000000,3609.39000000,3499.02000000,3499.03,160.75557200,1505649599999,568689.56449441,1576,57.23650000,203022.56335512,0
2017-09-17 15:59:59.999,1505649600000,3499.03000000,3660.00000000,3499.03000000,3637.33,135.94399000,1505663999999,491585.18123360,1076,81.11483700,293709.53596260,0
2017-09-17 19:59:59.999,1505664000000,3649.49000000,3748.21000000,3638.05000000,3720.0,85.07421700,1505678399999,315462.37170888,992,42.29016900,157034.03456378,0
2017-09-17 23:59:59.999,1505678400000,3700.13000000,3739.00000000,3679.15000000,3699.99,88.54643400,1505692799999,328574.37523558,935,39.48209900,146823.31384447,0
2017-09-18 03:59:59.999,1505692800000,3690.00000000,3850.00000000,3690.00000000,3830.0,129.76367800,1505707199999,491232.77865682,1272,59.40041700,224747.15241752,0
2017-09-18 07:59:59.999,1505707200000,3830.00000000,4000.00000000,3760.00000000,3950.32,227.68471300,1505721599999,885643.34212919,1647,103.43735600,406387.67516436,0
2017-09-18 11:59:59.999,1505721600000,3976.58000000,3976.58000000,3848.33000000,3929.33,150.27891500,1505735999999,590682.93559886,1170,55.52643100,219172.29977782,0
2017-09-18 15:59:59.999,1505736000000,3932.98000000,4123.20000000,3890.00000000,4030.33,291.97629100,1505750399999,1179529.36972604,2225,129.15852100,520975.78782388,0
2017-09-18 19:59:59.999,1505750400000,4048.99000000,4048.99000000,3928.33000000,3969.48,113.49421300,1505764799999,450874.49343967,1062,42.11152100,167544.71404805,0
2017-09-18 23:59:59.999,1505764800000,3969.50000000,4085.00000000,3951.00000000,4035.01,116.80864500,1505779199999,471070.13760805,844,28.00447600,113035.74202713,0
2017-09-19 03:59:59.999,1505779200000,4060.00000000,4089.97000000,3901.00000000,3971.02,163.64375100,1505793599999,652061.07838061,1271,56.41637300,224915.55362872,0
2017-09-19 07:59:59.999,1505793600000,3972.00000000,3981.19000000,3830.91000000,3936.28,181.78173000,1505807999999,711443.67286928,1364,50.78027000,198797.37938981,0
2017-09-19 11:59:59.999,1505808000000,3880.06000000,4032.02000000,3873.00000000,3969.01,125.44811500,1505822399999,497852.70825689,931,42.04258800,167561.56035015,0
2017-09-19 15:59:59.999,1505822400000,3969.32000000,4029.99000000,3901.02000000,3965.01,171.19427200,1505836799999,679036.93149045,1315,49.74448100,197430.65269814,0
2017-09-19 19:59:59.999,1505836800000,3970.00000000,4014.56000000,3871.99000000,3890.01,122.48017600,1505851199999,484441.10193394,1165,23.47532000,92965.34363314,0
2017-09-19 23:59:59.999,1505851200000,3890.02000000,3920.00000000,3830.91000000,3910.04,137.78408500,1505865599999,533479.70450755,1296,34.86132000,135133.39207536,0
2017-09-20 03:59:59.999,1505865600000,3910.04000000,3923.26000000,3843.00000000,3875.93,110.32137900,1505879999999,428527.76527492,1042,22.14478400,86305.59439135,0
2017-09-20 07:59:59.999,1505880000000,3875.91000000,3988.83000000,3820.00000000,3913.89,147.87468800,1505894399999,575758.49062031,1643,84.23624400,330081.80370461,0
2017-09-20 11:59:59.999,1505894400000,3913.91000000,3979.99000000,3859.31000000,3927.77,108.22949800,1505908799999,425661.74015598,1189,83.56381800,329073.52963125,0
2017-09-20 15:59:59.999,1505908800000,3927.77000000,4046.08000000,3912.08000000,4005.0,127.93275800,1505923199999,510343.63572449,1239,59.01214700,234583.86055165,0
2017-09-20 19:59:59.999,1505923200000,3997.50000000,4039.99000000,3962.76000000,3962.93,105.22165500,1505937599999,421163.63706076,1016,76.01773300,304438.43332311,0
2017-09-20 23:59:59.999,1505937600000,3962.93000000,4000.00000000,3860.09000000,3900.0,121.35509800,1505951999999,478129.18425158,1102,70.30041200,277726.92823719,0
2017-09-21 03:59:59.999,1505952000000,3889.99000000,3910.00000000,3816.63000000,3827.66,167.38987300,1505966399999,645251.86768680,1331,90.74489100,349912.62418954,0
2017-09-21 07:59:59.999,1505966400000,3820.02000000,3903.28000000,3800.00000000,3885.23,109.78335700,1505980799999,423758.90541540,1151,65.05501400,251242.39321431,0
2017-09-21 11:59:59.999,1505980800000,3885.23000000,3904.81000000,3835.88000000,3864.95,69.45838900,1505995199999,268824.24750125,1047,49.45140000,191576.61623989,0
2017-09-21 15:59:59.999,1505995200000,3862.99000000,3879.99000000,3668.60000000,3727.44,274.62028600,1506009599999,1034122.59777983,1916,118.14030600,447632.21139868,0
2017-09-21 19:59:59.999,1506009600000,3730.00000000,3747.48000000,3592.62000000,3605.03,205.53549000,1506023999999,750607.12594148,1719,97.73275500,356734.33227378,0
2017-09-21 23:59:59.999,1506024000000,3605.03000000,3678.26000000,3567.00000000,3609.99,174.86668900,1506038399999,634478.33388788,1550,96.13456000,349140.46142127,0
2017-09-22 03:59:59.999,1506038400000,3592.84000000,3697.51000000,3592.84000000,3697.51,131.71382300,1506052799999,480636.26820385,1273,96.29838600,351351.09304513,0
2017-09-22 07:59:59.999,1506052800000,3693.01000000,3750.00000000,3658.46000000,3658.46,139.67406800,1506067199999,518551.57673377,1403,77.73737300,288692.79159414,0
2017-09-22 11:59:59.999,1506067200000,3658.46000000,3669.00000000,3522.22000000,3539.97,151.96023800,1506081599999,546803.52178793,1258,70.33917300,253758.07145864,0
2017-09-22 15:59:59.999,1506081600000,3528.36000000,3645.99000000,3505.55000000,3514.07,179.87463300,1506095999999,641642.93430202,1740,104.81093400,374662.12320316,0
2017-09-22 19:59:59.999,1506096000000,3527.97000000,3590.00000000,3514.08000000,3590.0,109.50090700,1506110399999,389028.77766810,1192,79.54452900,282760.17268733,0
2017-09-22 23:59:59.999,1506110400000,3590.00000000,3645.18000000,3574.70000000,3595.87,126.24275600,1506124799999,455108.35423282,1286,82.32947400,296880.36055334,0
2017-09-23 03:59:59.999,1506124800000,3595.88000000,3628.00000000,3542.91000000,3605.0,95.78610200,1506139199999,343942.60159434,1000,44.16568100,158519.40561191,0
2017-09-23 07:59:59.999,1506139200000,3614.87000000,3717.44000000,3600.90000000,3689.38,129.20937700,1506153599999,475124.16032098,1256,80.11181700,294688.24885670,0
2017-09-23 11:59:59.999,1506153600000,3689.38000000,3798.90000000,3688.00000000,3798.0,125.64298500,1506167999999,469984.97012570,1308,82.32057400,308272.98960280,0
2017-09-23 15:59:59.999,1506168000000,3798.90000000,3817.19000000,3717.57000000,3746.36,147.82602600,1506182399999,556883.44838119,1385,84.69321800,319086.72301172,0
2017-09-23 19:59:59.999,1506182400000,3746.37000000,3779.52000000,3700.00000000,3779.5,146.83802400,1506196799999,549727.91852777,1880,77.14261700,289312.49222195,0
2017-09-23 23:59:59.999,1506196800000,3766.41000000,3790.00000000,3718.12000000,3780.0,107.49027700,1506211199999,404043.90056513,1573,63.51280300,238799.28396964,0
2017-09-24 03:59:59.999,1506211200000,3779.54000000,3789.99000000,3731.54000000,3782.9,113.26816000,1506225599999,426526.67390034,1528,50.59508200,190794.65773763,0
2017-09-24 07:59:59.999,1506225600000,3782.90000000,3783.99000000,3622.76000000,3669.0,183.59275600,1506239999999,677042.41748016,2006,74.40789800,275020.27344124,0
2017-09-24 11:59:59.999,1506240000000,3668.00000000,3698.40000000,3627.19000000,3683.36,105.67391700,1506254399999,387069.83337905,1596,45.78720500,168104.20857605,0
2017-09-24 15:59:59.999,1506254400000,3674.22000000,3730.00000000,3674.21000000,3691.31,124.79452900,1506268799999,461724.07451370,1722,63.09760000,233884.01329272,0
2017-09-24 19:59:59.999,1506268800000,3707.89000000,3707.90000000,3624.38000000,3687.36,93.45859200,1506283199999,343255.72268610,1344,35.70271900,131448.35790020,0
2017-09-24 23:59:59.999,1506283200000,3665.68000000,3707.94000000,3650.70000000,3660.02,40.84843600,1506297599999,150169.71424106,528,21.34866600,78712.81543304,0
2017-09-25 03:59:59.999,1506297600000,3660.02000000,3772.00000000,3653.69000000,3751.0,143.24213400,1506311999999,532271.55829549,1526,61.67352000,229852.64365274,0
2017-09-25 07:59:59.999,1506312000000,3750.01000000,3815.74000000,3750.00000000,3780.6,142.48230200,1506326399999,539364.59364075,1726,50.39766000,190946.66652865,0
2017-09-25 11:59:59.999,1506326400000,3789.50000000,3807.53000000,3747.94000000,3781.05,88.75499800,1506340799999,335044.08034376,1494,45.64123100,172305.69577787,0
2017-09-25 15:59:59.999,1506340800000,3781.05000000,3945.00000000,3770.00000000,3910.01,165.38751500,1506355199999,638366.40095710,2212,69.67328000,269803.03731689,0
2017-09-25 19:59:59.999,1506355200000,3915.01000000,3979.87000000,3887.80000000,3930.36,109.06407500,1506369599999,427759.78737824,1680,44.59343500,175295.62719829,0
2017-09-25 23:59:59.999,1506369600000,3934.68000000,3963.00000000,3904.19000000,3920.75,79.06368900,1506383999999,311364.43256788,1102,26.86003300,105885.50917437,0
2017-09-26 03:59:59.999,1506384000000,3928.00000000,3959.56000000,3886.67000000,3896.02,122.99707400,1506398399999,483677.63337344,1727,60.56266600,238210.01200358,0
2017-09-26 07:59:59.999,1506398400000,3896.02000000,3940.00000000,3850.05000000,3925.0,127.30311200,1506412799999,494825.66472989,1714,54.39604100,211584.48623406,0
2017-09-26 11:59:59.999,1506412800000,3925.00000000,3949.92000000,3888.28000000,3949.45,75.04834500,1506427199999,294169.98155557,1406,32.65925100,128221.11329212,0
2017-09-26 15:59:59.999,1506427200000,3950.00000000,3976.99000000,3892.51000000,3920.0,53.80083200,1506441599999,211935.18322922,822,17.38766100,68712.66687910,0
2017-09-26 19:59:59.999,1506441600000,3925.00000000,3939.99000000,3890.98000000,3906.13,40.08771700,1506455999999,156769.05006488,881,17.31750200,67763.24727778,0
2017-09-26 23:59:59.999,1506456000000,3911.06000000,3935.00000000,3880.00000000,3882.35,107.49090700,1506470399999,419818.06572709,1421,43.24716200,169433.49287666,0
2017-09-27 03:59:59.999,1506470400000,3882.36000000,3973.00000000,3872.81000000,3947.0,67.90405600,1506484799999,266290.37466370,1009,26.85857900,105674.07805070,0
2017-09-27 07:59:59.999,1506484800000,3931.00000000,3968.00000000,3930.00000000,3968.0,46.26267400,1506499199999,182682.71620704,831,19.38731200,76691.23388315,0
2017-09-27 11:59:59.999,1506499200000,3952.10000000,4099.95000000,3931.00000000,4073.0,164.50711000,1506513599999,663728.06683748,1776,116.72366200,471374.15738670,0
2017-09-27 15:59:59.999,1506513600000,4072.20000000,4119.00000000,4053.40000000,4090.0,148.35929900,1506527999999,606915.32030156,1942,79.41872400,325613.63072330,0
2017-09-27 19:59:59.999,1506528000000,4099.80000000,4200.00000000,4075.05000000,4190.0,135.40617900,1506542399999,558905.22630977,1705,75.11458400,310471.68394637,0
2017-09-27 23:59:59.999,1506542400000,4189.00000000,4249.94000000,4152.01000000,4193.0,65.73164800,1506556799999,276108.11015146,1110,30.58078000,128697.24713103,0
2017-09-28 03:59:59.999,1506556800000,4192.11000000,4219.99000000,4140.01000000,4200.0,135.34760500,1506571199999,565746.21137835,1761,61.23526500,255953.09829433,0
2017-09-28 07:59:59.999,1506571200000,4200.00000000,4300.00000000,4185.00000000,4246.0,125.83259200,1506585599999,534020.20468359,1863,47.88880100,203437.96850398,0
2017-09-28 11:59:59.999,1506585600000,4247.00000000,4272.45000000,4136.00000000,4180.0,147.33694300,1506599999999,619341.14466620,2180,64.76198200,272635.32757940,0
2017-09-28 15:59:59.999,1506600000000,4170.19000000,4210.00000000,4101.00000000,4168.0,192.32478700,1506614399999,799432.85879561,2225,79.56207100,331078.87912749,0
2017-09-28 19:59:59.999,1506614400000,4133.03000000,4209.68000000,4110.00000000,4149.99,118.43587800,1506628799999,493032.27578454,1808,43.21797700,180363.70001381,0
2017-09-28 23:59:59.999,1506628800000,4143.12000000,4194.99000000,4114.03000000,4174.5,130.50752000,1506643199999,541606.17506525,1589,67.85135600,281998.38428666,0
2017-09-29 03:59:59.999,1506643200000,4178.98000000,4215.00000000,3952.01000000,4032.87,569.97341700,1506657599999,2312361.89428117,3538,271.26533400,1101076.26399963,0
2017-09-29 07:59:59.999,1506657600000,4000.00000000,4113.81000000,3970.00000000,4090.1,332.35110000,1506671999999,1345054.30321188,3032,142.80798300,578348.41847447,0
2017-09-29 11:59:59.999,1506672000000,4090.10000000,4248.00000000,4060.02000000,4220.01,185.56311200,1506686399999,765702.97400890,2072,98.05470600,405515.94002063,0
2017-09-29 15:59:59.999,1506686400000,4234.99000000,4251.00000000,4131.68000000,4143.02,204.60817600,1506700799999,857939.90114679,2528,49.33280000,206816.67745936,0
2017-09-29 19:59:59.999,1506700800000,4145.03000000,4259.99000000,4101.01000000,4179.99,152.93841700,1506715199999,638820.42821087,1827,54.92169100,230185.78552474,0
2017-09-29 23:59:59.999,1506715200000,4146.96000000,4263.86000000,4106.00000000,4174.69,156.87534300,1506729599999,651866.85814115,1837,44.02572100,184210.73003551,0
2017-09-30 03:59:59.999,1506729600000,4175.00000000,4298.00000000,4138.10000000,4214.0,123.32713100,1506743999999,517797.13760480,1425,54.54096000,229644.02620296,0
2017-09-30 07:59:59.999,1506744000000,4216.01000000,4300.00000000,4180.81000000,4300.0,169.84607300,1506758399999,721872.15834440,1997,73.91484100,315289.73934788,0
2017-09-30 11:59:59.999,1506758400000,4310.00000000,4345.00000000,4266.11000000,4324.99,109.08362700,1506772799999,470177.31633367,1731,38.38454100,165796.86494604,0
2017-09-30 15:59:59.999,1506772800000,4320.21000000,4358.99000000,4275.35000000,4353.98,119.09083700,1506787199999,514758.31564780,1515,42.87348900,185714.37200872,0
2017-09-30 19:59:59.999,1506787200000,4349.00000000,4380.00000000,4307.50000000,4368.98,130.61823600,1506801599999,566338.67846666,1618,60.62196800,263482.48381795,0
2017-09-30 23:59:59.999,1506801600000,4343.18000000,4379.95000000,4310.25000000,4378.51,68.38727900,1506815999999,297410.79444803,1038,22.63089400,98612.73620639,0
2017-10-01 03:59:59.999,1506816000000,4378.49000000,4378.49000000,4265.02000000,4312.58,133.36814600,1506830399999,576654.31393933,1718,57.70793500,250055.88537120,0
2017-10-01 07:59:59.999,1506830400000,4312.77000000,4335.82000000,4275.00000000,4335.82,85.83980900,1506844799999,369550.49224680,1568,34.42813100,148419.85214687,0
2017-10-01 11:59:59.999,1506844800000,4335.82000000,4359.60000000,4288.00000000,4337.01,87.25464400,1506859199999,377788.88240885,1360,31.64419100,137362.03689427,0
2017-10-01 15:59:59.999,1506859200000,4337.01000000,4356.99000000,4240.04000000,4299.99,198.52547400,1506873599999,852070.19349668,2404,56.72644600,243451.76295932,0
2017-10-01 19:59:59.999,1506873600000,4290.17000000,4329.99000000,4270.01000000,4329.52,109.85291400,1506887999999,472468.84719096,1279,43.72758000,188309.73176535,0
2017-10-01 23:59:59.999,1506888000000,4307.00000000,4406.52000000,4300.00000000,4378.48,112.12269800,1506902399999,488611.16256195,1487,67.74162100,295866.59753317,0
2017-10-02 03:59:59.999,1506902400000,4400.00000000,4560.00000000,4380.01000000,4419.85,127.64884100,1506916799999,566070.54666564,1259,71.24922800,316787.57051675,0
2017-10-02 07:59:59.999,1506916800000,4411.00000000,4465.43000000,4405.15000000,4424.01,100.32652200,1506931199999,445516.46763726,1601,42.73832400,189975.41169015,0
2017-10-02 11:59:59.999,1506931200000,4434.22000000,4479.90000000,4401.00000000,4410.01,112.98376300,1506945599999,502131.06921940,1506,51.02186700,227340.00600491,0
2017-10-02 15:59:59.999,1506945600000,4419.99000000,4561.63000000,4390.00000000,4409.09,175.60836300,1506959999999,778846.41796141,1646,78.32368000,348938.11559190,0
2017-10-02 19:59:59.999,1506960000000,4409.09000000,4433.11000000,4378.51000000,4419.94,85.91720700,1506974399999,378448.87052818,1334,34.69282200,153002.21075240,0
2017-10-02 23:59:59.999,1506974400000,4410.00000000,4431.78000000,4360.00000000,4380.0,53.27227800,1506988799999,234269.40369656,839,11.51548500,50743.57596014,0
2017-10-03 03:59:59.999,1506988800000,4380.00000000,4467.33000000,4361.00000000,4405.0,78.75788600,1507003199999,346441.53182210,1494,42.33375900,186208.44823178,0
2017-10-03 07:59:59.999,1507003200000,4405.00000000,4417.00000000,4213.21000000,4271.0,331.17132700,1507017599999,1419875.62634834,3235,165.71679300,709835.60527136,0
2017-10-03 11:59:59.999,1507017600000,4280.00000000,4310.00000000,4189.71000000,4297.99,206.96890400,1507031999999,881734.07527842,2474,112.51362400,479333.67893187,0
2017-10-03 15:59:59.999,1507032000000,4290.00000000,4297.66000000,4180.80000000,4258.57,220.85849500,1507046399999,933667.56248863,1753,100.91272500,426923.06199872,0
2017-10-03 19:59:59.999,1507046400000,4258.58000000,4295.99000000,4235.00000000,4235.01,139.01207300,1507060799999,593728.17419700,1891,30.80994400,131662.43592750,0
2017-10-03 23:59:59.999,1507060800000,4235.02000000,4329.86000000,4222.02000000,4310.0,105.55487800,1507075199999,451975.77270430,1532,40.44833600,173498.88003788,0
2017-10-04 03:59:59.999,1507075200000,4314.90000000,4360.00000000,4274.00000000,4290.01,100.11478500,1507089599999,431175.75597201,1478,29.69389100,128224.31698218,0
2017-10-04 07:59:59.999,1507089600000,4290.01000000,4373.00000000,4280.00000000,4310.01,142.21163400,1507103999999,616168.89665941,1863,29.90441300,129547.03534922,0
2017-10-04 11:59:59.999,1507104000000,4310.01000000,4328.00000000,4185.01000000,4228.0,189.10341900,1507118399999,800967.05717850,2255,64.19947800,272094.33361129,0
2017-10-04 15:59:59.999,1507118400000,4230.00000000,4248.97000000,4142.00000000,4211.01,205.85977400,1507132799999,861259.43628039,1897,69.60059100,291515.07576272,0
2017-10-04 19:59:59.999,1507132800000,4211.01000000,4225.50000000,4153.02000000,4173.11,123.21485500,1507147199999,514884.54200205,1955,44.73318500,186786.67154819,0
2017-10-04 23:59:59.999,1507147200000,4170.05000000,4236.63000000,4156.00000000,4208.59,107.96063400,1507161599999,451959.41245655,1558,54.79721900,229384.93605236,0
2017-10-05 03:59:59.999,1507161600000,4208.59000000,4235.00000000,4142.00000000,4143.04,104.55874600,1507175999999,439397.03542120,1244,32.99290700,139042.49952434,0
2017-10-05 07:59:59.999,1507176000000,4143.06000000,4174.49000000,4110.00000000,4154.1,191.09844700,1507190399999,791036.28219642,2222,103.12027200,427250.49106944,0
2017-10-05 11:59:59.999,1507190400000,4154.10000000,4234.77000000,4112.23000000,4226.05,161.84566700,1507204799999,679402.77108484,1586,98.32842500,413661.90021463,0
2017-10-05 15:59:59.999,1507204800000,4226.05000000,4335.00000000,4226.05000000,4314.49,156.27019000,1507219199999,671233.49066818,1769,62.85358000,270352.24172375,0
2017-10-05 19:59:59.999,1507219200000,4288.00000000,4340.00000000,4275.00000000,4327.63,102.13128400,1507233599999,440590.29231439,1473,25.62971300,110809.04183844,0
2017-10-05 23:59:59.999,1507233600000,4345.00000000,4355.00000000,4292.43000000,4292.43,63.23430400,1507247999999,273872.95229276,864,28.11712200,121920.65923546,0
2017-10-06 03:59:59.999,1507248000000,4318.99000000,4348.00000000,4292.00000000,4316.98,69.28789500,1507262399999,299010.60542520,1188,30.01893300,129632.99641123,0
2017-10-06 07:59:59.999,1507262400000,4316.98000000,4410.00000000,4300.02000000,4392.36,118.21006800,1507276799999,516542.86186393,1058,80.07939800,350289.17796209,0
2017-10-06 11:59:59.999,1507276800000,4396.00000000,4417.00000000,4370.45000000,4405.0,85.30042100,1507291199999,375572.16433485,1331,35.89381200,158210.21590460,0
2017-10-06 15:59:59.999,1507291200000,4391.11000000,4416.78000000,4312.57000000,4382.07,132.61291300,1507305599999,580096.50120682,1554,42.73110800,186522.30108374,0
2017-10-06 19:59:59.999,1507305600000,4382.07000000,4400.00000000,4315.95000000,4379.73,73.69641300,1507319999999,321146.94782960,929,22.35563500,97632.25177833,0
2017-10-06 23:59:59.999,1507320000000,4331.02000000,4399.00000000,4330.06000000,4369.0,27.42146600,1507334399999,119666.04348199,486,15.06929100,65819.65950064,0
2017-10-07 03:59:59.999,1507334400000,4369.00000000,4399.00000000,4362.02000000,4381.0,71.61948000,1507348799999,313763.74258882,1144,44.84472800,196565.51513686,0
2017-10-07 07:59:59.999,1507348800000,4381.00000000,4389.48000000,4330.09000000,4334.0,40.81473900,1507363199999,178223.60202193,810,9.85405900,43055.98746122,0
2017-10-07 11:59:59.999,1507363200000,4335.00000000,4388.54000000,4312.56000000,4335.9,50.76727900,1507377599999,220425.29972612,731,19.22053500,83620.36083224,0
2017-10-07 15:59:59.999,1507377600000,4335.90000000,4380.00000000,4326.00000000,4343.01,35.61056900,1507391999999,155084.17012193,598,18.99772000,82791.03159183,0
2017-10-07 19:59:59.999,1507392000000,4343.01000000,4370.86000000,4326.02000000,4335.38,35.63567200,1507406399999,155173.39762022,683,14.96549000,65228.56927382,0
2017-10-07 23:59:59.999,1507406400000,4342.23000000,4479.50000000,4336.01000000,4423.0,63.14976100,1507420799999,279863.00251379,838,37.43054400,165885.39379706,0
2017-10-08 03:59:59.999,1507420800000,4425.00000000,4517.00000000,4425.00000000,4457.62,83.05117000,1507435199999,370367.62053552,1564,43.46268900,193959.81480609,0
2017-10-08 07:59:59.999,1507435200000,4478.00000000,4479.98000000,4437.00000000,4455.99,52.94546200,1507449599999,235694.41136461,770,23.96025900,106829.99340969,0
2017-10-08 11:59:59.999,1507449600000,4454.99000000,4514.99000000,4441.01000000,4487.99,88.99148300,1507463999999,398006.60812850,1406,51.92137600,232389.92061718,0
2017-10-08 15:59:59.999,1507464000000,4487.99000000,4599.00000000,4460.02000000,4590.0,112.67062600,1507478399999,512318.90929307,1564,71.79070500,326357.14582586,0
2017-10-08 19:59:59.999,1507478400000,4590.00000000,4600.00000000,4525.00000000,4575.01,99.79749200,1507492799999,456672.19490647,1078,50.06870200,229461.37738806,0
2017-10-08 23:59:59.999,1507492800000,4597.49000000,4658.00000000,4573.04000000,4640.0,81.00577100,1507507199999,374296.72521837,1198,38.89112300,179662.57794510,0
2017-10-09 03:59:59.999,1507507200000,4640.00000000,4660.00000000,4600.00000000,4659.0,62.80978000,1507521599999,290979.64931829,984,35.03840900,162581.50636385,0
2017-10-09 07:59:59.999,1507521600000,4650.00000000,4660.00000000,4550.00000000,4584.06,87.69373300,1507535999999,403396.93215807,1152,43.38427400,199281.87166666,0
2017-10-09 11:59:59.999,1507536000000,4587.02000000,4630.00000000,4564.32000000,4615.0,74.61068200,1507550399999,342670.59127770,1182,40.14298300,184587.53841731,0
2017-10-09 15:59:59.999,1507550400000,4615.00000000,4699.98000000,4615.00000000,4664.31,87.38100400,1507564799999,406533.09517373,1437,33.66086700,156944.10386294,0
2017-10-09 19:59:59.999,1507564800000,4684.99000000,4889.98000000,4664.11000000,4787.49,158.61939900,1507579199999,756744.63522477,2365,91.20213000,436141.58846795,0
2017-10-09 23:59:59.999,1507579200000,4803.35000000,4852.00000000,4720.12000000,4786.95,175.34854700,1507593599999,840184.00121131,3252,107.32789600,514738.02871552,0
2017-10-10 03:59:59.999,1507593600000,4786.95000000,4888.88000000,4780.00000000,4788.02,151.70282200,1507607999999,733619.48902910,3388,60.91443700,295272.12260073,0
2017-10-10 07:59:59.999,1507608000000,4819.99000000,4879.99000000,4785.78000000,4785.78,76.48135600,1507622399999,368517.19027941,1125,36.57070700,176314.06244725,0
2017-10-10 11:59:59.999,1507622400000,4787.88000000,4839.41000000,4720.16000000,4790.0,126.50566700,1507636799999,603784.37061949,1424,71.29316300,339759.80698286,0
2017-10-10 15:59:59.999,1507636800000,4790.01000000,4880.00000000,4780.02000000,4831.99,187.22879500,1507651199999,904609.98398610,2110,142.86492400,690782.25610919,0
2017-10-10 19:59:59.999,1507651200000,4830.97000000,4960.00000000,4800.07000000,4911.0,245.73216800,1507665599999,1202742.03559242,2188,198.43823600,971724.43897342,0
2017-10-10 23:59:59.999,1507665600000,4910.99000000,4933.14000000,4680.59000000,4783.06,255.57096500,1507679999999,1231010.79396930,1732,168.75120700,815761.07362629,0
2017-10-11 03:59:59.999,1507680000000,4783.06000000,4823.17000000,4710.00000000,4753.16,262.17601100,1507694399999,1252187.40178199,1829,206.92728200,988947.45988193,0
2017-10-11 07:59:59.999,1507694400000,4740.73000000,4840.00000000,4720.02000000,4829.99,217.75741700,1507708799999,1039503.79333472,1704,180.84988500,863354.11354106,0
